PERMNO,P0,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,R0,R1,R2,R3,R4
87725,-4.368853236688482e-06,7.245339823856643e-07,-2.457590445167073e-06,5.2899953771059314e-06,9.401795337074154e-06,5.496049868500219e-06,6.905945865083285e-07,1.0412150516074524e-06,8.430594949627764e-06,1.4766952460088175e-05,-1.0043135123975889e-05,-7.681188707637358e-06,2.5323163201132757e-07,-9.924999805923472e-06,-1.1026318630485768e-06,-3.2833058054016205e-14,-5.033515531055931e-12,-0.0001880838949704773,0.0007082677544216104,-7.320885736185948e-05
87812,-1.938321934624428e-06,-3.879421769431485e-06,-2.833132944971923e-06,6.068150196209393e-07,-2.6059923242727554e-06,-9.71454631902827e-08,-1.928536793836291e-06,-3.681772093165198e-06,5.544389596572035e-06,5.368015516551728e-06,5.5824697572469324e-05,1.790188338623813e-05,-4.31835538709066e-06,-2.2980528920085525e-05,1.4943432291347769e-05,-6.992802801661604e-14,-2.1720011651043213e-11,-0.0006047500630749914,0.0024862136756086746,8.081128071704432e-06
87816,3.502305887771564e-05,-1.2132888575002437e-05,-1.147482426401048e-05,-3.124807284425792e-05,-4.041670833669734e-05,-2.5682188777086434e-05,3.130039333040885e-05,-5.448953082294536e-05,-7.329216519519417e-05,3.088161400897322e-06,-3.7460097864115787e-06,-0.00012663385765218388,-6.535487976701968e-05,-1.0475956568403076e-06,-4.211991082166111e-05,8.681307090463678e-06,-0.03589212589824162,0.0006430219401190828,0.010342752046729166,0.00018365561881887094
87832,6.810271265890442e-06,-4.129781424477405e-06,3.2331425112542796e-05,7.830146302695058e-06,2.885449032782016e-05,2.791398893035098e-05,3.230291830107017e-06,-1.638862884870937e-06,9.066165636269658e-06,1.3194442729568643e-05,4.43350720706103e-06,6.70490640042662e-06,2.1760128556578047e-05,-4.0630350555418226e-05,-3.6382681898210533e-06,-3.26449770579343e-14,-3.169421015641615e-11,-0.0002465020109970395,0.000993442960518214,-6.579547201121125e-05
87842,-3.2091639020466713e-06,3.406073172825716e-06,-2.262313459813404e-06,3.5403242275223213e-06,4.724871748781202e-06,-3.2231626603669685e-06,3.5325123552155712e-06,-2.4068884870802636e-06,-2.5219007676053904e-06,4.479230486441475e-06,-5.763040778445398e-06,2.4406967069201695e-06,-6.944744729470499e-06,-1.1416390715672385e-05,1.0703139828213175e-06,5.349501554029611e-15,-3.933773446503399e-12,-0.00013072604830514806,0.0003097969593549649,0.004815821102582813
87952,-1.4912687118102977e-06,3.311700954800517e-06,-1.0872375797557975e-06,4.38312365460897e-06,7.818385487776491e-06,-2.595621386217347e-06,6.297827440069732e-06,-3.936772822981777e-06,-5.54212608671181e-06,8.947159420364866e-06,-3.1906289011085936e-06,-9.12983479839353e-06,-9.963797142912948e-06,-7.757741056153847e-06,2.5085782602009636e-06,8.681307091162678e-06,-0.03589212592153777,0.0011415656773740897,0.011186715276934812,0.003823184879596536
88031,-2.6525944123562132e-06,-2.832659797673096e-06,3.250905428330193e-06,-1.510874726487707e-06,-7.519288909257702e-06,-4.192960734957505e-07,2.4978597137747015e-05,-4.75886793830114e-06,-2.5018673063772807e-06,-1.6053975290700326e-05,1.3237993348284624e-05,-4.311246493926605e-06,-3.172009013630698e-05,-5.393753609583604e-06,8.574458710676175e-06,-2.5934853930898334e-14,-2.702867497196339e-12,-0.00010325977622259206,0.00030393911414389256,-0.0002529434349405211
88159,1.3988473862132386e-05,-2.5456579332175946e-07,3.63199423961341e-06,2.437057013473809e-05,4.036844648740215e-05,-1.771684660425182e-05,-2.4245157800638986e-05,-3.0325796972338035e-07,6.009588222862842e-06,-6.90502419158328e-06,-2.0009435672839477e-05,-1.0845904051873616e-05,-3.206156891758209e-05,-1.9790020931263872e-05,-3.0282711379886222e-06,8.681307033840496e-06,-0.035892125905278516,0.001145042628943313,0.010203212976230796,-0.0007805962399002509
88167,-6.147056775897955e-07,-8.204853848089776e-06,-1.1185029562272864e-06,6.202313511420334e-06,4.044556615765008e-06,-1.0648719115447535e-05,4.987152523963388e-05,-2.062256571806454e-06,2.0079420055804964e-05,6.614527572457275e-06,-3.027410881922541e-06,1.1962035180132807e-05,2.253650615247038e-06,-2.7899955559568018e-05,8.57002872871886e-06,-9.416869125498854e-14,-2.4730411935752265e-11,-0.0006644073905820846,0.0027523016212691828,0.00010191069562998765
88173,9.731746048137627e-06,5.0345992534611686e-06,-1.2869227477630924e-05,6.3002338770061785e-06,-2.7698564349259905e-06,-1.6926952090332243e-05,-3.203820435017793e-05,5.6101678965076344e-08,6.216029200411755e-06,-1.958244446692934e-05,-1.0366078109211306e-05,-3.2649322332285136e-05,-3.580162250018666e-05,-1.5837291527064656e-05,2.954543399944724e-05,8.68130704474398e-06,-0.0358921259041951,0.0012777853169827697,0.009846653720337065,0.0010101789734748509
88174,7.721410556519807e-06,3.8022372546722295e-06,1.0525997106698855e-07,6.010320494471753e-06,1.678895906889479e-05,-3.767503501983638e-06,-4.97843139286576e-06,8.041005605577765e-07,1.738550882709747e-05,-1.0421079168268723e-05,-1.640971416432091e-05,1.3995804193574832e-06,-7.623046147103767e-06,1.9983078628535254e-05,2.454932226867808e-05,4.338637930472448e-14,1.1454712737507726e-11,0.0003404405189407073,-0.0015355429604491566,-9.17501966911875e-05
88177,6.91193471256886e-06,3.425536850876046e-06,-1.2870628458972408e-06,5.723007729058122e-06,-2.3515670184875885e-05,-1.2838250755772296e-05,1.2890195763415096e-06,2.5195888788056284e-05,-4.2639254733491444e-05,-2.8706095842602032e-05,4.875018279376071e-05,6.7607794208291555e-06,-2.8385376443084655e-05,-3.9515104637424014e-05,-2.558075715849554e-05,8.681307585852422e-06,-0.035892125750637195,0.0047449925238488965,-0.0057905892529341715,-0.0036309085534925356
88182,5.630714588476357e-07,1.9929088613121798e-06,-1.1966665874077972e-05,-1.3923369919206963e-06,1.3052546656508873e-05,1.0189888830975386e-05,8.262735598733901e-06,-9.354216044718377e-06,1.2556401252653197e-07,6.509241723030082e-06,7.450085143907809e-06,8.936444282494804e-06,1.0791127966414331e-05,-2.1266154525015125e-05,4.2316779647637465e-06,-6.321560129031091e-15,-1.1278231114759717e-11,-0.0002851378129329747,0.0010965776551922976,0.00038740329617280463
88195,5.353464604969449e-06,7.931244289959986e-06,-1.0740102300158674e-05,2.770521822729824e-05,3.977939219888097e-06,-1.8286815339070372e-05,-1.7517707405241198e-05,1.1514210340430012e-05,1.9196933157292927e-05,-2.6123617271974376e-05,-5.149516213762322e-06,1.6977070672519252e-05,-3.5050572988182216e-05,-1.0658733027053838e-05,3.8972392561421126e-05,8.681307074903019e-06,-0.035892125903003086,0.0014842679271631408,0.00966951234704642,0.0008530878083583848
88197,-2.124888669960537e-06,1.724009723035068e-07,-3.347190767193665e-06,3.9077735165686704e-07,5.849974186421387e-07,-2.0551271936127147e-06,3.814984744856285e-06,-2.683008727041622e-06,-1.1366486284494613e-05,7.821344494617513e-06,-8.746218105383749e-07,-5.824216938842438e-06,-5.451910520883186e-06,-8.559199119006245e-06,5.247611983516546e-06,4.6684799659892216e-14,-5.729373639597021e-12,-0.00017175264081404365,0.000576700818652034,0.003128085530529555
88203,2.728056732975538e-06,-2.724834695237035e-06,4.151656695817914e-06,8.703340883495259e-06,4.887566257920989e-05,-1.0113048111708097e-05,-7.846299932957247e-06,-1.7741105825594014e-05,4.998848678562111e-06,-3.662698866174086e-06,1.3941232002656884e-05,-8.24969638785252e-06,-3.650549899681636e-05,-1.982884720809247e-05,-1.8103792606937514e-05,-2.7693358590284876e-14,-2.4496737200029734e-12,-0.0001373964388579236,0.000513788528240154,-0.00014308989698714683
88208,3.2341335518219476e-06,-5.0243229083935425e-06,-1.5185722407584712e-05,-1.2762109185138923e-06,1.6756813912225882e-05,1.9541606811731584e-06,-1.1213822170116384e-05,4.169408394248809e-06,3.4510141536570677e-06,6.828121985369934e-05,8.259430054970336e-06,-7.745868092646182e-06,-4.6730443776126186e-05,-5.71787630299592e-06,3.057547185423873e-05,8.681307640316466e-06,-0.035892125733233,0.0027415642534168103,-0.004602130044588918,0.0009408630614893635
88244,1.8061624160415516e-06,-4.753283270690819e-06,2.9292546730855416e-05,-1.5637113920614888e-05,-4.0230430679505886e-06,2.4804364938478317e-05,-2.4193937533452975e-05,2.0094285508549705e-05,1.9210126894382142e-07,2.851333217179942e-05,1.215131245765185e-05,-1.2394867231746051e-05,4.4681838230166025e-05,1.4173546563280015e-06,1.4591521370212278e-06,3.245868738760652e-14,-1.338587316361882e-11,-0.00014750090917702358,0.00042066277916946813,-0.0002912788295720267
88258,-5.91262227267844e-06,-9.711088597794795e-07,8.536909431631382e-06,-3.0334433441146125e-05,1.0235289069344665e-05,1.779845459999619e-05,-6.306769206005686e-05,2.626177215306312e-05,4.710403374163732e-06,-4.7002911301645306e-06,-2.7554895746917226e-05,-1.970774127618993e-05,-2.3900990267586576e-06,1.238361216251539e-05,5.749695914867153e-06,-3.631878163744319e-14,2.647908477953988e-12,-4.125683260555973e-05,-6.793775466229126e-05,0.00048744647998864285
88264,-7.6047994533943405e-06,-2.240955909181598e-06,2.338192707695869e-06,-2.8186780834452026e-05,-1.6455364632016082e-06,-2.186330969396876e-05,-1.0183024249911108e-05,1.1400442421113528e-05,5.373737093746664e-05,-5.697133738317213e-06,-2.32139641137222e-05,-2.7653830532717955e-05,-6.524084068672047e-06,-2.806545022358499e-05,1.211797410006488e-06,8.207460858945738e-15,-4.770081656608698e-12,6.689792873096195e-05,-0.00038500443082674357,-4.6237844168868077e-07
88280,3.242313317277605e-07,-8.428223706982073e-07,-3.4417811701565794e-06,2.032858582570874e-06,1.900441418790824e-06,1.7822287094235372e-07,1.7716814835873466e-06,4.650225579625614e-06,-4.619157545012136e-06,1.8622783135995653e-05,-4.614176407745872e-06,-2.603390278450414e-06,-7.953628743834283e-06,-5.724842772938603e-06,-3.9480294217317925e-06,1.5039562963058592e-13,-6.484260238926674e-12,-0.00019569100204826692,0.0006547032673419374,0.0032927717526926798
88281,-1.8074247520762082e-06,1.6380944202226156e-06,-5.257696676458825e-06,-5.371862554596563e-07,-2.367952656256783e-06,4.424708723450115e-06,-1.2629331619727061e-05,3.0465113335986625e-06,3.902105088029199e-06,-4.821073288400189e-07,-4.767530158487787e-06,-1.0135451610575371e-05,-1.1241530839356053e-05,-1.3435040945550552e-05,4.757006260062186e-06,2.2543483522613727e-15,-1.0116182578537708e-11,-0.0002753493502025238,0.0010143186168818637,0.0004415120487972005
88284,-3.911419537648527e-06,-3.98041480692076e-07,-3.5363754512227215e-06,-6.200426809765642e-07,9.078998504491997e-06,-3.821762422012985e-05,1.6644098638106673e-06,-3.2197139293285915e-06,1.641303098126235e-06,8.648481309574716e-06,-1.0900565849436144e-06,-1.4862824441390644e-05,-1.571949852707817e-05,-3.7417585456116647e-06,8.345101490556682e-06,9.155522451580944e-14,-5.0823152212137154e-12,-0.00010406048964737678,0.00026296357979791547,0.0021060926170639784
88287,9.417936109554623e-07,1.7784554034070481e-06,3.0627097645394894e-06,9.834112105440728e-07,6.0383022619035986e-06,4.2659704462575453e-07,4.299679296358572e-06,-5.2205798452270795e-06,-2.7992931400757863e-06,6.494529940811689e-06,2.531292780444327e-05,4.257010410755684e-06,-7.478370857459985e-06,1.9477320895385663e-05,9.00214660181878e-06,7.894366584028434e-14,-4.384441823307808e-12,-0.00015171855428954448,0.0005380163822903424,0.0003349029935247244
88319,2.8069655256868035e-07,3.6018903456268935e-06,4.648286294108743e-07,3.1525795799889705e-06,-1.0112542549825902e-06,5.287798199155862e-06,3.555026391952701e-07,5.375240136197263e-06,-3.565588676070009e-07,1.1807532185047113e-05,-4.914871412085245e-06,-4.180124597619675e-06,-3.4340565155349443e-06,-1.0942630417590919e-05,-8.074342933131596e-06,-4.8179450479043807e-14,-2.8795139044555653e-11,-0.000693856328451264,0.002862804275071389,0.0005875621516315229
88332,-7.576086616805373e-06,-1.168324846170714e-05,-1.4793631379978038e-05,-3.0133652622229384e-06,1.82916731213217e-05,8.87533218216325e-06,-6.848891796991349e-06,-2.7177876622501e-08,3.3027670065271404e-05,-1.2302783695938357e-05,-2.8206019616617542e-05,-1.9909714464667765e-05,-1.2466094929432078e-05,-2.7295245176646264e-05,7.3290356005051e-06,8.681307221632087e-06,-0.0358921258565656,0.0026335908638063705,0.004862543737038309,0.0013012216482981838
88343,-3.4468477678194658e-06,-2.3423495422301705e-06,2.0426838104494216e-06,4.6126436543021083e-07,1.2403059710661293e-06,-8.709319834559901e-07,1.044601829961632e-05,-1.0546011207940647e-06,-4.708288844023108e-06,1.5678595762329987e-05,-3.7856697334902756e-06,-8.361362258056873e-07,-7.089943330660855e-06,-5.334773046519948e-06,-4.23663062637343e-06,-1.315067206866047e-14,-6.5221585462065765e-12,-0.0002202048660021586,0.0008858061654610148,0.0014763170288761734
88351,9.352043790269575e-07,1.75340059500728e-05,-7.26641152392049e-06,1.3087557647669458e-05,1.5652454001607588e-05,-1.5822205918167377e-05,-2.8560080066004493e-05,7.244493455691365e-06,5.721400331000937e-05,1.5841281882974299e-06,-1.0546081633811737e-05,-1.907017788460627e-05,-3.0949979847135075e-05,-2.1254528592373973e-05,1.495032902478164e-05,8.681307096654345e-06,-0.03589212589517689,0.0007253130571764056,0.009970141941574116,0.0009249269673489726
88352,1.1066636526067428e-06,-9.31121756667284e-06,-2.234305313813033e-06,3.141201828597628e-07,2.522071862656797e-06,-3.126693782041152e-06,-5.907871657170908e-06,-4.627831795751855e-06,4.752172915978817e-06,-4.469436577252452e-06,-2.3991249484357955e-05,6.144832267438194e-05,-6.686409552144041e-06,-1.606322634795433e-05,-1.0994439639439e-05,-1.753109409842432e-14,-4.131906004477869e-13,-5.302723618078696e-05,0.00013600919524822655,-0.00022083249593560813
88417,3.1485401026019245e-06,-3.263407474940686e-07,7.278141630062998e-07,7.801193475750251e-06,6.130186615322307e-06,3.244862002653626e-06,1.1817420948565717e-05,1.691017801609015e-05,2.5084246121449097e-05,6.749607536757106e-08,1.553589822085662e-05,-8.352615547516712e-07,-2.9095154079620013e-05,-5.207441856171136e-05,5.503737002461042e-06,-9.87659120261192e-14,-3.4243039593616524e-11,-0.0009066453912354319,0.0037787953001889815,0.00016610803698999087
88434,3.4903019054063296e-06,9.540883270966672e-06,-8.096681800889255e-06,2.6919469989069223e-05,1.7187229667727185e-05,-8.204850471289208e-06,-2.4978446158502155e-05,-8.004882272428255e-07,2.0260770751339412e-05,-9.54105786975875e-06,-1.6616663150429577e-05,-1.0382731171467346e-05,-3.924446928334338e-05,-3.744476694464784e-05,4.846407287446292e-06,-1.1889755043990543e-15,5.916419539724628e-12,-3.8867364280190864e-05,-0.00015083639994139544,0.0004006175221760783
88439,-2.0969203769076157e-06,-7.802420428068803e-06,-3.3140739046567355e-06,4.1461114100407956e-07,-5.485337925001477e-06,1.840092494623699e-06,1.6986583150628857e-06,-5.033793976984284e-09,1.1510879350848588e-05,-8.150711768707638e-06,-1.4479984499700866e-06,1.433573808408135e-06,-7.692184092941326e-06,-1.721982946842447e-05,-7.919503933756873e-07,1.5602755187624552e-14,-1.1193935068696362e-11,-0.00026428307428466585,0.0010186559534839403,0.00032974204278631047
88446,-2.2784895103466077e-06,-6.043889788956303e-06,-5.27774203125648e-06,7.3821605046368215e-06,3.6280465850758943e-06,-7.768793402024187e-06,-8.78589660188479e-06,-9.941373201352566e-06,4.250118038912881e-06,1.3324724339394733e-05,-3.1965214722875785e-06,-3.7644554263069266e-06,-6.560089867886935e-06,-2.7911539910289068e-05,3.159217597170492e-05,-6.728556648988146e-14,-2.5464346720905856e-11,-0.0005806351455987474,0.0021806458771031784,-0.00012590130551842982
88462,3.117482520123715e-06,8.473258752291247e-06,-6.730943310826078e-06,1.892642018100449e-05,6.6792611725082874e-06,7.435469327682143e-06,8.013966469215395e-06,-4.17557472192602e-08,3.005734489006927e-05,2.6095621003982334e-05,-4.5168880892988104e-07,1.617770081764658e-05,1.1470437420836894e-05,1.3943895746860276e-05,2.7573076557040535e-05,8.681307164338542e-06,-0.03589212587651433,0.0011128381260104444,0.008507824508415448,0.0012703525289131706
88485,-1.913697521580559e-06,3.2016729067804654e-06,1.4698700754617095e-06,5.905748282545901e-06,-5.045591933955526e-06,-5.5861660941861855e-06,-3.177981290417246e-06,-1.4173847659107079e-06,-6.278834454234695e-05,6.4535330277358e-05,-4.812737374685276e-06,1.1371097384867923e-05,2.579033696991627e-05,-1.5154836838608564e-05,-4.710229759052967e-06,4.3312439582276974e-14,-9.771440368990849e-12,-0.000275736890564068,0.0010313230769416646,0.0008224591098028166
88497,-7.1721885017855665e-06,1.8509618880054177e-05,1.130060346265267e-06,1.2253469810128736e-06,-9.356574180083465e-07,1.2011871847734553e-05,9.629978995097026e-06,-1.1118340992712776e-05,-2.5708081742768616e-05,-2.3388210986229952e-05,3.5107278024217796e-06,-3.2425556267607994e-05,-6.84341530963301e-06,-2.644988954749847e-05,2.361657550028011e-06,8.681307024746825e-06,-0.03589212591008867,0.0013596812727597512,0.01028668611632312,0.001209275932545482
88504,-3.339364922978195e-06,-4.718733539912181e-06,-9.341679113623691e-06,3.249666444361719e-07,-7.954671483523111e-07,-3.7584589721676582e-06,2.046467251975313e-06,-9.43437222771239e-06,3.34001797322341e-06,1.008933296943177e-06,-3.9933319278619685e-06,-1.51292605592497e-06,-1.2245521922232794e-05,-9.448202071625612e-06,1.646033796994087e-05,-6.436228424672735e-14,-2.3724868339111528e-11,-0.0006182366005732188,0.002467875755737987,0.00036782355268677984
88511,1.3391126327866212e-05,1.729709492856976e-05,-2.2654116154550107e-05,2.3315553692325367e-05,3.830734487617602e-05,-3.701331892160822e-06,-1.594796229784583e-05,6.708717558964762e-05,-3.3219375996639235e-06,-1.9947692424714687e-05,2.4701514247628845e-06,-2.0037766540696547e-05,-7.184194544283396e-05,-1.5765448269557448e-06,5.1838072416276217e-05,8.68130791065706e-06,-0.03589212564874705,0.007297898013590397,-0.01624888064485083,0.00018193263743141884
88564,-1.7171950227511516e-06,6.394945967176385e-07,-3.958550602074444e-06,1.3692005639284594e-05,1.62785815530524e-05,-1.4097459787594995e-05,-4.0892927647191966e-07,-6.197242814175914e-06,1.3477484275915677e-05,6.3967465031075324e-06,7.733828597296803e-06,1.326746908789307e-05,-1.603702335741088e-05,2.2352482703512055e-06,8.299064442058485e-06,-4.663229553586805e-13,-1.5626576592130958e-10,-0.0035994955024028553,0.015229998090992219,0.0005497280885871518
88568,-3.1431477994543564e-06,4.465035920205744e-06,-2.120480857737663e-07,-2.065045295871801e-06,2.4316234869452574e-06,-2.5732947239846264e-05,4.890451807031918e-06,-5.34033521561749e-06,1.0454155086315465e-05,-5.9823731439726e-06,4.705134700834345e-06,-5.542552260692671e-06,-1.6041836278666214e-05,-3.28933751123861e-05,4.119709904587139e-06,1.6702172350565843e-14,-6.9866363688135745e-12,-0.00016306123806160145,0.0005230233842952924,0.0003288741342792239
88597,-3.82144052043316e-06,-4.54011853401073e-06,-4.976450046546407e-06,5.8226492669600565e-06,1.841852399355829e-06,1.925900030076087e-06,-6.438266703158216e-06,-2.6128681796985873e-06,-6.557494648654758e-06,-9.25172455761289e-06,-2.4382069072622863e-06,-1.4019357556457286e-05,-8.388251101792374e-06,-1.6406499616996526e-05,1.257380685171604e-05,1.4474729511121087e-14,-9.657508058401462e-12,-0.00024109772446605395,0.000857636407495273,0.0007874872094948046
88615,-1.576099581074371e-06,-2.4142736873060874e-07,-1.205786875296252e-06,2.5038651676152003e-06,1.5577380730487163e-06,-1.0820624710948678e-05,-9.563836184928255e-06,9.814626448045083e-06,-7.80980322296598e-06,8.53195187287877e-06,-6.609485057490908e-06,-2.9381025486828583e-06,-2.668939783390965e-05,-2.1108138749939332e-05,5.508459107216043e-06,-3.3196729785080774e-14,-1.769004006441279e-11,-0.00042945351809890324,0.0017404567439876974,7.063571274807949e-05
88620,6.635793263505209e-06,2.2273951486565246e-05,-1.6412011302696675e-06,-1.8378938907953886e-06,2.8418068717005144e-05,8.383625051959976e-06,-2.5067794605955218e-05,1.1511492720267544e-07,5.465344989899633e-05,-4.360617845702902e-06,1.9064100447467044e-05,1.2040981194145556e-05,2.17021913403754e-05,1.6200959500064844e-05,-3.668361949795724e-05,8.681307149884984e-06,-0.03589212588070084,0.00170445223112061,0.007884605764227623,0.0010251067954616991
88648,-8.269346964690727e-07,-6.996794745205648e-06,-3.497013550459598e-07,4.379607042193109e-07,5.87960445713292e-07,2.9556545709585097e-07,-4.1122006471322215e-06,-6.371550776843435e-06,1.316421804554227e-05,-4.545788737561337e-06,-7.551531429800998e-06,2.7291362311186334e-06,-1.7269532428115458e-05,-2.6648529207996093e-05,5.959329843204161e-06,9.97963209045847e-14,1.0628772707609426e-11,0.0002607836209205829,-0.0012248474456237023,0.0004924431885501385
88661,-1.7082875869577369e-06,-1.7791176516380928e-06,6.142635722914791e-07,-4.303424952199769e-06,7.4970221004775e-06,1.2989004003120676e-06,-1.7494213784820992e-06,4.214064268428526e-06,8.136629882309866e-06,-8.677809266405648e-06,4.0309131432431104e-05,-0.00010837582397748133,-1.5343523383279968e-06,-1.0154071662694123e-05,2.261986632690382e-06,-2.910359539054353e-14,-8.625755148067364e-12,-0.00024688279960923573,0.0009285709087534442,5.3304852083807724e-05
88664,-3.011581803507467e-06,-1.509570332949527e-06,-2.5944282008426338e-06,-4.37493255823366e-06,3.2981384204529134e-06,-3.1752184157926772e-06,-1.0636641638794944e-06,-3.3798734525205194e-06,5.2460476186617606e-06,5.371104871326529e-06,-6.5544823234958624e-06,-5.66985624483631e-06,-5.807322668191437e-06,-5.4259953757489e-06,6.2449349046516865e-06,-4.937150491782593e-14,-1.010769377294136e-11,-0.0002944346280972248,0.001137530322912975,6.418677548571434e-05
88740,6.592982305115106e-07,-5.962907008089949e-06,3.1694024942578905e-05,-4.860568421133133e-06,1.0054499118875428e-05,-3.554523356652824e-06,-2.4332873073201643e-05,1.0546747700492397e-05,5.265226640919406e-06,-1.3804286965064621e-05,5.275051644627091e-07,-1.3575749089423156e-05,-9.142118969906282e-06,-5.4915822679841885e-05,8.955876031500213e-06,-6.703279356669917e-15,3.7495636728755386e-12,1.628565845533368e-05,-0.00048499685193781697,-0.0004690379074904734
88742,-3.0668128264825802e-06,-8.700904623370261e-07,-7.975092996546414e-07,1.0071887162509699e-05,5.2165863299677275e-06,8.682848612681227e-06,9.828223549999296e-06,2.2552592134739713e-06,7.639008059844014e-06,2.5327404701130758e-05,-1.1126726701580124e-06,-3.223957992210779e-06,2.7092604940902995e-07,8.576906008580573e-06,4.846573501775974e-06,2.1753297253206415e-16,-6.081021177962749e-12,-0.00014888362605584455,0.0005388787848786172,0.0003046484283941907
88807,7.171908127704825e-07,2.4699335131936527e-05,-2.4904732006221477e-05,7.114890806744438e-06,-1.5927118690105462e-05,1.595134774508358e-07,-2.024906768271697e-06,1.7514431575699472e-05,1.0025022382544875e-05,1.4806154507475216e-05,1.306039891830953e-06,3.6981086915900194e-05,-4.194357978351629e-05,-1.8228911199097572e-05,1.1553550576417009e-05,8.681306963295757e-06,-0.03589212590485679,0.0014904692217309991,0.009685421259069208,0.001858191931501892
88810,9.549696062436194e-07,-2.08282221106095e-06,6.547391203904827e-07,2.49391126190041e-05,9.764043894558285e-06,-9.905008296570155e-07,-1.1231441386453908e-05,-2.8156027149337628e-05,3.1994558852807996e-05,8.768663514327013e-06,-7.121544029703865e-06,-2.0488603056433455e-05,1.129599243092127e-05,-2.591826711347177e-05,5.038091584461319e-05,8.681307061588484e-06,-0.03589212590694674,0.0012764428921685897,0.010330655598636081,0.0011263196149186017
88820,-1.6927079304649492e-06,7.073165712552383e-08,3.2233147738218403e-06,6.026330707269926e-07,-2.1580701970364537e-06,4.801350883535223e-07,-3.039665149647969e-06,1.3298071117427738e-05,3.2749557946731743e-06,1.2898276789683083e-05,-7.298590226139259e-06,-3.6060486002661534e-06,-3.619083590896876e-06,-3.529186776806003e-06,6.710753410551955e-06,1.4352790767837547e-14,-6.503650046942462e-12,-0.00018108487636398898,0.0005588765636354961,0.004481978445582785
88839,1.650398349401598e-05,-5.853170860083398e-08,-3.808725533179459e-06,2.6329685146184157e-06,-1.0563134777125172e-06,1.6959065896161034e-05,-4.8910328744376804e-06,1.687145499316558e-05,7.973311058464407e-06,1.9300589138026203e-05,1.3021343312296668e-06,-2.0812216954474842e-06,-8.955402567411907e-06,-1.9032797820552217e-05,1.6432123295615027e-06,1.7093264107986658e-13,-5.625019196925169e-11,0.000534939352982809,-0.002354102628496761,-4.202721433133625e-05
88841,-5.200684601580926e-07,-1.4511351643028467e-06,-4.951635058946998e-07,1.4897345259669922e-06,-3.9102944262907444e-06,2.981774134354196e-07,1.9081461679345224e-06,-4.815355062178954e-06,9.445118491482654e-08,3.927809755740583e-06,-1.289368949115662e-05,3.299540150850021e-06,-4.335692318490194e-06,-1.0642951155240835e-05,-8.225987370369418e-06,-3.625234635817378e-14,-5.295557742477649e-12,-0.0002155091281760219,0.0008329687758573574,-9.501903687806968e-05
88853,-1.2216587695218588e-06,-7.116882276458478e-06,-2.690801741841034e-06,1.5898091666869405e-07,1.14805817768089e-05,4.763526283373055e-06,8.060829019093446e-06,-5.105311877348092e-07,3.607653314627415e-06,4.136433319526785e-06,-2.7001726449855543e-05,-1.1538277125667199e-05,-8.002102221367227e-06,-1.3325956423383783e-05,8.234849822973071e-06,-8.906464339925802e-15,-3.652633234494417e-12,-0.00012127076833741804,0.00037955603001024973,0.0003696449436844991
88857,-3.337538242176727e-06,-2.8626550945922796e-07,-1.8062697858831148e-06,-2.4386860119186337e-05,1.1488705156648834e-06,3.275456795533839e-06,-3.0876645186943666e-06,-9.772232014064906e-06,8.417204694965285e-06,-8.032345372427801e-07,3.180897256755604e-07,-5.001206097421206e-06,6.804179890666592e-07,-4.446576980423946e-06,-3.8921041315387174e-06,1.5863332760420407e-14,-1.1720804280336872e-11,-0.0002472383190989593,0.001000678838816744,0.0006513246545093891
88860,-1.940726627237502e-06,1.400774423962276e-06,-1.8967229914875217e-07,6.355304018188207e-06,-3.2866845278132314e-06,7.144201977826877e-06,6.681990795792133e-06,-4.179509303282921e-06,4.272199110312679e-06,3.840424355077768e-05,-2.0404939337252585e-06,-9.170564967211418e-06,-1.3957671162652626e-05,-2.69181963176356e-06,9.374170305820057e-06,-6.714410203014998e-14,-1.5136979423177507e-11,-0.0004019055310152524,0.0015673111587247528,-0.00017327102496096473
88863,-8.38913195316273e-06,-3.825007164518421e-07,-2.665444608414591e-05,9.60203661709017e-06,-1.007965631867672e-05,9.889970708667726e-07,-3.170423020743583e-05,2.4684187353836458e-05,1.6368602776269138e-05,-5.2403160732163735e-06,2.7139861345458866e-06,-6.2328047698118376e-06,-5.5359404029719494e-05,1.7313170093745805e-05,4.960366948341984e-05,8.681307073457543e-06,-0.03589212590317904,0.0011405597538398293,0.010259086457441348,0.0010554329201809464
88865,-2.8879764076671606e-06,-2.0482366140716804e-06,-1.2840037886495069e-06,3.681194081115088e-07,-1.3928221547476818e-06,-3.927065253669313e-06,3.853698566176219e-06,-7.874451892716634e-06,-4.565606931671279e-06,1.9785580015236197e-06,-1.5431498111391007e-05,-1.4399472911520827e-05,-6.4378645844745266e-06,-1.0747759983940387e-05,-2.6673366881381112e-06,-2.216381275698826e-14,-5.544261512942362e-12,-0.00018030719793969103,0.000632688338776233,0.0032196660170322627
