,permno,bm,pe_exi,npm,cfm,roa,roe,GProf,totdebt_invcap,capital_ratio,debt_ebitda,lt_debt,cash_debt,fcf_ocf,de_ratio,at_turn,staff_sale,ptb
1669,13919,2.083,1.171,1.029,1.324,0.056,0.392,0.057,0.873,0.903,9.8,0.612,-0.041,-6559227240.681702,15.293,0.022,0.0,0.468
1670,76732,0.339,28.413,0.085,0.133,0.106,0.094,0.172,0.845,0.836,5.729,0.686,0.055,0.929,7.456,0.284,0.0,2.707
1671,91403,0.547,-6.107,-0.166,-0.138,0.117,-0.258,0.187,0.296,0.213,1.672,0.359,0.171,0.55,0.755,0.976,0.0,1.954
1672,88031,0.173,8.591,0.202,0.212,0.316,0.229,0.402,0.0,0.0,0.0,0.0,1.382,0.849,0.234,0.686,0.0,6.371
1673,76744,0.04,-45.923,-0.868,-0.832,-0.215,-0.621,-0.214,0.448,0.449,-1.656,0.619,-0.414,-6559227240.681702,1.316,0.326,0.0,29.916
1674,76750,0.236,32.945,0.071,0.112,0.172,0.142,0.44,0.372,0.359,1.781,0.598,0.291,0.697,0.938,0.994,0.0,4.187
1675,76752,0.397,82.759,0.042,0.189,0.047,0.028,0.35,0.172,0.163,2.97,0.341,0.674,0.92,0.573,0.432,0.0,2.251
1676,76804,0.683,3.476,1.117,1.165,0.108,1.029,0.105,0.492,0.468,2.262,0.305,-0.097,0.983,2.887,0.188,0.0,1.396
1677,76788,0.786,12.87,0.069,0.08,0.137,0.111,0.188,0.477,0.435,2.354,0.487,0.103,0.361,1.583,0.69,0.0,1.475
1678,76795,0.261,-19.455,-0.052,0.036,0.122,-0.156,0.307,0.76,0.759,5.822,0.71,0.055,0.545,4.448,0.652,0.0,3.486
1679,15493,0.499,-5.922,-15.686034353749585,-15.471987031916925,-0.786,-0.42010901806070894,0.23426163190324248,0.0,0.0,-0.99,0.0,-0.11520414454104635,-6559227240.681702,1.506,0.8067880899309279,0.18635358057792428,2.108
1680,76869,1.837,12.067,0.034,0.062,0.086,0.037,0.294,0.116,0.097,1.171,0.407,0.262,0.939,0.263,0.83,0.0,0.44
1681,76798,2.043,-4.578,-0.075,-0.029,0.035,-0.078,0.391,0.381,0.308,8.247,0.588,0.153,0.694,0.756,0.601,0.0,0.382
1682,15494,0.9592069949524183,35.981,0.101,0.109,0.488,-0.42010901806070894,0.931,1.144,1.132,1.887,0.8,0.19,0.634,-10.692,2.288,0.0,3.857438108783013
1683,76838,0.769,18.81,0.183,0.237,0.045,0.067,0.046,0.135,0.135,1.398,0.109,0.032,0.936,1.425,0.158,0.0,1.285
1684,76892,0.771,14.068,0.208,0.256,0.025,0.088,0.044,0.717,0.506,6.565,0.128,-0.001,-6559227240.681702,7.987,0.047,0.354,1.167
1685,15407,0.885,-3.784,-0.374,-0.283,-0.086,-0.477,0.509,0.0,0.0,0.0,0.0,0.017,-3.72,0.308,0.863,0.0,1.198
1686,76839,0.111,19.93,0.08,0.097,0.377,0.336,0.927,0.046,0.046,0.082,0.077,0.58,0.82,0.618,2.647,0.0,10.879
1687,81564,1.037,15.046,0.163,0.181,0.022,0.066,0.041,0.335,0.148,2.359,0.024,0.009,0.893,7.185,0.045,0.382,0.912
1688,76841,0.165,20.01,0.341,0.402,0.366,0.314,0.571,0.154,0.153,0.377,0.386,0.84,0.844,0.469,0.631,0.0,6.255
1689,15649,0.799,-951.76,-0.004,0.086,0.06,-0.003,0.146,0.0,0.0,0.0,0.0,0.075,0.076,0.591,0.43,0.0,1.097
1690,76847,0.783,-1.094,-0.013,0.022,0.071,-0.696,0.611,1.082,0.962,8.493,0.541,0.031,-6.429,46.722,1.68,0.0,0.436
1691,15541,0.059,-15.283,-0.379,-0.331,-0.326,-0.42010901806070894,0.684,0.46958902333008073,-0.555,-0.622,0.118,-0.027,-6559227240.681702,-6.878,0.907,0.0,11.981
1692,15582,0.326,-6.902,-0.175,-0.155,-0.248,-0.344,0.801,0.019,0.233,-0.521,0.134,-0.095,-6559227240.681702,2.26,1.511,0.0,2.426
1693,15542,0.9592069949524183,-67.426,-26.116,-25.672,-2.123,-0.42010901806070894,-0.902,0.46958902333008073,-0.202,-1.03,0.194,-0.418,-6559227240.681702,-0.866,0.033,0.0,3.857438108783013
1694,15497,0.327,-14.714,-0.153,-0.132,-0.504,-0.42010901806070894,-0.055,0.0,0.0,0.0,0.0,-0.717,-6559227240.681702,0.119,0.47,0.0,3.025
1695,89213,0.304,26.066,0.085,0.127,0.168,0.133,0.24,0.411,0.402,2.126,0.697,0.244,0.711,0.966,0.877,0.0,3.448
1696,13906,0.932,12.406,0.046,0.05,0.044,0.089,0.109,0.632,0.637,13.528,0.858,-0.148,-6559227240.681702,2.043,0.587,0.0,0.755
1697,15523,1.172,-13.0,-1.044,-0.871,0.052,-0.428,0.051,0.636,0.665,15.96,0.802,0.024,-11.634,2.474,0.06,0.0,0.703
1698,15651,0.541,17.685,0.112,0.152,0.179,0.16,0.308,0.253,0.212,1.213,0.47,0.433,0.755,0.572,0.845,0.0,2.321
1699,77235,1.175,57.333,0.018,0.029,0.04,0.019,0.425,0.003,0.0,0.068,0.005,1.509,0.79,0.072,0.948,0.0,0.986
1700,15647,0.886,12.981,0.035,0.06,0.075,0.042,0.232,0.321,0.307,2.957,0.432,0.145,0.865,1.024,0.654,0.0,0.915
1701,15488,0.349,38.925,0.129,0.194,0.085,0.116,0.215,0.02,0.0,0.108,0.0,0.162,0.778,1.318,0.358,0.0,3.353
1702,77037,0.36,11.188,0.102,0.156,0.288,0.176,0.28,0.094,0.067,0.241,0.144,0.528,0.14,0.5,1.255,0.495,2.672
1703,15478,0.404,-196.93,-0.018,0.172,0.094,-0.018,0.201,0.781,0.728,6.042,0.665,0.04,-0.006,4.033,0.306,0.0,2.717
1704,13412,0.272,-656.25,-2.173,-2.161,-0.32,-0.511,0.049,0.214,0.0,-0.404,0.0,-1.573,-6559227240.681702,0.466,0.185,0.0,3.695
1705,77202,1.88,-12.5,-0.021,-0.022,-0.039,-0.167,0.612,0.877,0.251,-8.76,0.127,0.114,0.772,2.633,2.516,0.0,0.481
1706,77082,0.434,56.25,0.031,0.124,0.152,0.062,0.805,0.32,0.27,1.544,0.394,0.277,0.869,0.939,0.927,0.0,2.807
1707,77120,0.966,13.711,0.095,0.107,0.016,0.073,0.016,0.17,0.045,1.478,0.007,0.026,1.0,6.41,0.108,0.0,1.033
1708,77090,0.604,52.503,0.066,0.27,0.165,0.034,0.161,0.047,0.043,0.244,0.168,0.417,0.553,0.268,0.387,0.0,1.737
1709,77208,0.14,34.935,0.418,0.45,0.412,0.279,0.367,0.0,0.0,0.0,0.0,7.96,1.0,0.025,0.579,0.0,7.06
1710,77117,0.608,9.242,0.045,0.064,0.205,0.233,0.3,0.458,0.453,1.689,0.566,0.172,0.871,1.464,2.046,0.0,1.836
1711,77114,1.458,3.021,0.191,0.205,0.213,0.349,0.215,0.612,0.612,2.725,0.93,0.439,0.964,1.699,0.65,0.324,0.954
1712,77217,0.111,31.36,0.254,0.258,0.529,0.365,0.481,0.0,0.0,0.0,0.0,2.266,0.986,0.203,1.092,0.223,8.747
1713,77165,0.437,19.366,0.035,0.053,0.163,0.134,0.343,0.312,0.121,1.205,0.162,0.073,0.379,0.85,2.063,0.0,1.858
1714,77191,0.617,40.656,0.017,0.036,0.11,0.04,0.227,0.186,0.174,1.051,0.258,0.232,0.851,0.82,1.379,0.0,1.72
1715,77175,1.445,-2.688,-0.298,-0.201,-0.135,-0.314,0.138,0.08,0.038,-0.362,0.061,-0.606,-6559227240.681702,0.648,0.628,0.0,1.021
1716,77178,0.387,15.523,0.208,0.256,0.17,0.149,0.317,0.265,0.241,1.301,0.514,0.284,0.819,0.617,0.509,0.0,2.358
1717,86106,0.613,57.675,0.073,0.2,0.097,0.083,0.149,0.443,0.31711893395296437,4.112,0.764,0.091,-0.765,3.324010537498463,0.337,0.0,1.168
1718,77259,2.172,-11.18,-0.046,-0.009,-0.013,-0.075,0.336,0.0,0.0,0.0,0.0,0.189,-0.409,0.206,1.39,0.0,0.448
1719,90464,0.773,21.81,0.095,0.172,0.121,0.067,0.362,0.0,0.0,0.0,0.0,0.706,0.851,0.21,0.583,0.0,1.427
1720,77271,0.258,-9.779,-0.267,-0.151,-0.022,-0.415,0.424,0.648,0.62,-24.45,0.747,-0.067,-6559227240.681702,2.183,0.543,0.0,4.946
1721,77274,0.123,9.275,0.538,0.572,0.626,1.08,0.698,0.472,0.465,0.671,0.608,0.681,0.959,1.428,0.773,0.0,8.249
1722,15627,0.255,18.388,0.093,0.196,0.185,0.549,0.245,0.929,0.93,4.366,0.817,0.174,0.79,16.231,0.519,0.0,3.915
1723,77292,0.724,2.034,0.579,0.609,0.449,0.62,0.445,0.53,0.354,9543569931394.81,0.542,0.582,1.0,1.011,0.485,0.0,0.976
1724,77279,0.233,51.083,0.114,0.153,0.17,0.116,0.467,0.003,0.002,0.013,0.012,0.745,0.836,0.179,0.832,0.0,5.436
1725,77282,0.288,16.786,0.174,0.255,0.095,0.24,0.836,0.0,0.0,0.0,0.0,0.884,0.796,0.115,1.135,0.0,3.054
1726,77281,0.341,22.635,0.035,0.063,0.239,0.141,1.017,0.017,0.016,0.047,0.031,0.573,0.246,0.523,2.68,0.0,3.033
1727,15643,0.704,-28.024,-0.151,0.165,-0.061,-0.088,0.042,0.449,0.565,-4.032,0.322,-0.006,-6559227240.681702,4.042,0.121,0.0,1.619
1728,15530,0.27,91.333,0.013,0.028,0.342,-0.42010901806070894,0.615,1.681,1.321,1.753,0.412,0.191,0.863,-9.979,2.337,0.0,3.919
1729,77340,0.63,100.333,0.009,0.037,0.065,0.022,0.343,0.119,0.094,1.204,0.144,0.111,0.149,0.717,1.378,0.0,2.074
1730,77338,0.373,28.583,0.188,0.244,0.142,0.121,0.262,0.341,0.339,2.053,0.628,0.23,0.962,0.819,0.4,0.0,3.243
1731,15394,0.272,-600.0,-0.005,0.022,0.039,-0.015,0.659,0.171,0.061,2.782,0.075,0.142,0.79,0.866,1.482,0.0,4.661
1732,77357,0.404,31.895,0.101,0.195,0.104,0.073,0.378,0.065,0.0,0.402,0.0,0.259,0.824,0.61,0.457,0.0,2.204
1733,77366,0.601,-942.0,0.004,0.026,0.053,0.01,0.54,0.294,0.205,3.586,0.272,0.111,0.611,0.948,1.232,0.0,1.876
1734,15599,0.022,115.2,0.047,0.074,0.134,0.069,0.275,0.748,0.711,4.414,0.725,0.179,0.988,3.392,0.485,0.0,41.954
1735,77393,0.058,-7.193,-5.915,-6.122,-0.719,-1.813,-0.668,0.006,0.003,-0.007,0.006,-3.191,-6559227240.681702,0.593,0.099,0.0,27.472
1736,13599,0.058,317.333,0.018,0.032,0.226,0.746,3.469,1.307,0.782,2.071,0.335,0.352,0.916,10.68,4.125,0.0,29.103
1737,92871,0.619,22.588,0.116,0.15,0.179,0.084,0.171,0.0,0.004,0.0,0.017,-0.524,-6559227240.681702,0.241,0.557,0.31,1.828
1738,77413,0.484,23.59,0.131,0.138,0.175,0.128,0.694,0.0,0.0,0.0,0.0,1.04,0.951,0.181,0.818,0.0,2.745
1739,77418,0.465,14.833,0.128,0.427,0.124,0.138,0.204,0.498,0.476,2.931,0.564,0.092,0.898,1.611,0.454,0.0,2.015
1740,77425,0.767,17.108,0.02,0.096,0.194,0.073,0.199,0.519,0.425,1.575,0.394,0.23,0.08,1.878,1.767,0.255,1.231
1741,15630,0.205,-31.81,-15.686034353749585,-15.471987031916925,-0.538,-0.42010901806070894,0.0,0.0,0.0,0.0,0.0,-5.256,-6559227240.681702,0.034,0.8067880899309279,0.18635358057792428,3.56
1742,77437,0.163,-11.107,-38.685,-36.994,-1.103,-3.056,-1.236,0.825,0.591,-0.355,0.403,-1.03,-6559227240.681702,3.597,0.033,0.0,6.524
1743,15636,1.076,28.091,0.036,0.042,0.021,0.054,0.02,0.34,0.281,8.118,0.211,0.056,0.93,1.852,0.408,0.0,0.884
1744,77478,2.48,2.089,0.077,0.107,0.029,0.233,0.653,0.0,0.0,0.0,0.0,0.316,-1.07,0.459,1.964,0.0,0.456
1745,77447,0.326,39.296,0.142,0.196,0.169,0.091,0.334,0.0,0.0,0.0,0.0,1.846,0.828,0.068,0.582,0.0,3.181
1746,77496,0.39,24.501,0.071,0.117,0.153,0.117,0.299,0.494,0.219,2.102,0.269,0.171,0.475,1.041,0.872,0.0,2.675
1747,77768,0.147,-10.082883013420306,0.128,0.232,0.186,0.244,0.259,0.654,0.64,2.575,0.649,0.211,0.386,2.736,0.585,0.0,6.841
1748,15646,0.337,-10.381,-28.016,-27.97,-0.747,-0.42010901806070894,-0.399,0.0,0.0,0.0,0.0,-1.126,-6559227240.681702,0.204,0.015,0.0,2.087
1749,15507,0.252,-378.36,-15.686034353749585,-15.471987031916925,-0.772,-0.42010901806070894,0.0,0.0,0.0,0.0,0.0,-5.44,-6559227240.681702,0.129,0.8067880899309279,0.18635358057792428,2.906
1750,77501,0.378,51.708,0.011,0.045,0.151,0.064,0.395,0.621,0.62,3.194,0.55,0.13,0.803,2.97,1.701,0.0,3.137
1751,77505,0.125,-32.214,-0.032,0.081,0.104,-0.198,0.62,0.807,0.76,4.142,0.47,0.09,0.422,6.74,0.796,0.0,6.415
1752,77507,0.942,23.321,0.102,0.134,0.017,0.055,0.04,0.804,0.276,5.646,0.037,0.008,0.496,10.419,0.047,0.407,1.236
1753,15703,0.9592069949524183,-10.082883013420306,-0.022,0.096,0.078,-0.42010901806070894,0.139,0.91,1.036,7.903,0.653,0.032,0.726,-43.469,0.333,0.0,3.857438108783013
1754,77515,0.517,-13.6,-0.342,-0.287,-0.172,-0.118,0.104,0.0,0.0,0.0,0.0,-1.446,-6559227240.681702,0.125,0.317,0.0,1.745
1755,77516,0.509,-133.45,-0.001,0.046,0.105,-0.005,0.471,0.63,0.627,4.46,0.651,0.037,0.254,2.586,1.015,0.0,0.721
1756,77526,0.781,18.701,0.185,0.22,0.027,0.087,0.049,0.296,0.158,1.769,0.027,0.024,0.822,6.974,0.053,0.375,1.343
1757,77520,0.789,14.274,0.035,0.068,0.094,0.078,0.258,0.32,0.279,1.983,0.297,0.112,0.698,1.302,1.095,0.0,1.228
1758,77530,0.179,10.516,0.022,0.044,0.149,0.167,0.766,0.519,0.493,1.562,0.287,0.196,-0.125,3.394,2.454,0.0,4.254
1759,83738,0.358,19.89,0.186,0.257,0.027,0.113,0.028,0.0,0.0,0.0,0.0,0.027,0.816,6.15,0.086,0.552,2.924
1760,15623,0.458,23.402,0.106,0.115,0.118,0.084,0.125,0.027,0.019,0.15,0.044,0.486,0.976,0.453,0.621,0.698,0.485
1761,77584,0.243,9.679,0.134,0.162,0.481,0.388,0.936,0.0,0.0,0.0,0.0,1.043,0.746,0.448,2.036,0.0,3.563
1762,77599,0.9592069949524183,-26.629,-3.18,-2.683,-1.165,-2.82,0.302,2.391,0.0,-0.22,0.0,-1.07,-6559227240.681702,6.688,0.594,0.0,3.857438108783013
1763,77610,0.289,259.238,0.053,0.127,0.073,0.022,0.07,0.0,0.0,0.0,0.0,1.15,0.94,0.159,0.356,0.0,5.64
1764,77605,0.325,-61.467,-0.054,0.048,0.113,-0.052,0.319,0.438,0.417,2.552,0.433,0.12,0.661,1.653,0.429,0.0,3.455
1765,77606,0.656,12.701,0.039,0.087,0.177,0.12,0.479,0.473,0.444,1.906,0.527,0.24,0.552,1.515,1.315,0.0,1.564
1766,77649,0.3,-10.082883013420306,0.059,0.106,0.179,0.098,0.415,0.388,0.388,1.844,0.643,0.24,0.598,0.987,0.884,0.0,5.51
1767,77897,0.106,27.86,0.022,0.116,0.158,0.331,0.346,0.971,0.971,5.037,0.825,0.104,0.593,40.674,0.743,0.0,6.847
1768,77629,0.285,31.763,0.064,0.118,0.21,0.139,0.336,0.187,0.214,0.799,0.554,0.646,0.869,0.492,1.238,0.536,4.195
1769,77630,0.666,-1.365,-1.647,-1.553,-0.194,-0.725,0.458,0.0,0.0,0.0,0.0,-0.891,-6559227240.681702,0.294,0.372,0.0,1.53
1770,15539,0.882,17.852,0.118,0.144,0.017,0.057,0.037,0.262,0.214,2.517,0.04,0.013,0.925,6.847,0.042,0.393,1.236
1771,77637,0.491,25.364,0.053,0.11,0.145,0.084,0.688,0.174,0.164,0.889,0.327,0.349,0.907,0.599,1.035,0.0,2.048
1772,77659,0.248,9.351,0.075,0.096,0.253,0.317,0.679,0.375,0.356,0.915,0.375,0.295,0.678,1.474,1.757,0.0,3.135
1773,77660,0.288,15.353,0.369,0.387,0.183,0.298,0.174,0.658,0.693,3.248,0.806,0.175,0.99,2.805,0.255,0.138,3.774
1774,77661,0.545,15.778,0.069,0.075,0.109,0.136,0.211,0.439,0.321,3.271,0.53,0.133,0.92,0.892,1.015,0.063,2.008
1775,15533,0.39,-5.719,-665.05,-9.399,-2.521,-2.629,-1.361,0.0,0.0,-0.05,0.0,-2.226,-6559227240.681702,0.031,0.002,0.0,3.883
1776,15638,0.125,-24.869,-15.686034353749585,-15.471987031916925,-0.702,-0.42010901806070894,0.0,0.0,0.0,0.0,0.0,-6.888,-6559227240.681702,0.078,0.8067880899309279,0.18635358057792428,6.131
1777,77668,0.386,27.146,0.022,0.045,0.134,0.095,0.166,0.473,0.408,2.065,0.369,0.135,0.941,1.87,1.945,0.0,2.796
1778,77669,0.517,10.157,0.045,0.067,0.175,0.14,0.731,0.0,0.0,0.0,0.0,0.391,0.21,0.419,2.22,0.0,1.313
1779,77679,0.695,20.447,0.223,0.332,0.027,0.076,0.046,0.13,0.051,0.769,0.009,0.019,0.938,5.932,0.047,0.349,1.499
1780,15531,0.261,-7.783,-10.329,-9.069,-0.346,-0.42010901806070894,0.008,0.525,0.465,-1.712,0.675,-0.514,-6559227240.681702,1.287,0.036,0.0,2.636
1781,89810,0.366,19.738,0.052,0.121,0.16,0.152,0.237,0.665,0.654,2.852,0.586,0.159,0.576,3.229,0.927,0.0,2.741
1782,84776,0.783,-2.515,-0.053,-0.028,0.071,-0.394,0.193,0.871,0.725,5.003,0.362,0.046,0.807,7.296,1.606,0.0,1.441
1783,77699,0.343,-3.758,-0.18,-0.157,-0.089,-0.595,0.061,0.166,0.117,-1.178,0.172,-0.361,-6559227240.681702,0.77,0.585,0.0,1.395
1784,77702,0.07,32.984,0.144,0.193,0.367,0.494,0.437,0.287,0.287,0.551,0.354,0.566,0.652,1.139,1.652,0.0,15.152
1785,77790,1.103,8.197,0.233,0.419,0.032,0.15,0.052,0.527,0.6,15.041,0.835,-0.095,-2.35,1.795,0.209,0.0,1.208
1786,87505,0.806,15.123,0.313,0.348,0.029,0.098,0.041,0.0,0.0,0.0,0.0,0.021,0.954,5.772,0.045,0.22,1.418
1787,90352,1.103,33.5,0.023,0.157,0.078,0.032,0.077,0.701,0.697,9.202,0.827,0.02,0.026,2.782,0.295,0.0,0.575
1788,77763,1.552,-13.31,-0.446,-0.26,0.093,-0.333,0.188,0.323,0.318,2.5,0.53,0.313,0.349,0.882,0.522,0.0,0.687
1789,91815,0.627,21.25,0.019,0.042,0.116,0.065,0.46,0.442,0.442,3.022,0.636,0.139,0.748,1.244,1.446,0.0,0.985
1790,15793,0.9592069949524183,78.382,0.105,0.149,0.31,0.268,0.509,1.228,1.186,3.0,0.778,-0.11520414454104635,-6559227240.681702,-8.207,1.31,0.0,3.857438108783013
1791,14990,0.88,3.089,1.282,1.308,0.033,0.526,0.059,0.043,0.034,0.184,0.005,0.009,-0.251,6.386,0.049,0.426,1.161
1792,77785,0.81,18.545,0.04,0.055,0.138,0.081,0.248,0.0,0.0,0.0,0.0,0.793,0.312,0.144,1.803,0.0,1.404
1793,92502,0.447,377.966,0.029,0.298,0.029,0.017,0.055,0.459,0.773,16.056,0.916,0.03,-14.466,3.716,0.084,0.285,2.464
1794,77868,0.846,-129.83,-0.007,0.011,0.036,-0.009,0.355,0.0,0.0,0.0,0.0,-0.144,-6559227240.681702,0.469,0.882,0.0,1.213
1795,77862,1.072,-1.736,-0.085,-0.025,-0.004,-0.331,0.206,0.483,0.491,-66.714,0.412,-0.063,-6559227240.681702,2.347,1.31,0.0,0.723
1796,77892,0.31,-8.833,-0.068,-0.067,-0.131,-0.301,0.95,0.0,0.0,0.0,0.0,-0.128,-6559227240.681702,1.237,2.031,0.0,2.947
1797,77900,0.931,13.704,0.069,0.078,0.097,0.092,0.167,0.402,0.014,2.654,0.023,-0.086,0.945,0.623,0.816,0.0,1.188
1798,78216,0.746,-19.333,-0.008,0.039,0.111,-0.071,0.959,0.897,0.827,4.941,0.564,0.076,0.014,8.482,1.97,0.0,1.525
1799,77902,0.254,20.585,0.055,0.096,0.215,0.18,0.342,0.122,0.144,0.339,0.149,0.387,0.438,1.124,1.781,0.327,3.343
1800,77918,0.369,30.574,0.093,0.142,0.17,0.106,0.329,0.23,0.118,1.044,0.293,0.446,0.706,0.458,0.791,0.0,3.138
1801,77917,0.424,33.051,0.037,0.062,0.146,0.098,0.413,0.462,0.455,2.915,0.707,0.15,0.795,1.179,1.268,0.0,2.878
1802,15729,0.174,-13.195,-0.61,-0.529,-0.494,-0.42010901806070894,0.474,0.0,0.0,0.0,0.0,-1.221,-6559227240.681702,0.541,0.704,0.0,0.767
1803,77971,0.412,64.027,0.042,0.085,0.073,0.044,0.339,0.274,0.274,3.168,0.55,0.16,0.79,0.686,0.621,0.0,2.604
1804,78001,1.633,-2.301,-0.061,-0.008,0.097,-0.246,0.266,0.72,0.709,5.265,0.651,0.041,-0.644,3.742,1.011,0.0,0.789
1805,78018,1.198,4.896,0.096,0.117,0.062,0.254,0.058,0.93,0.928,16.341,0.987,0.08,0.993,13.025,0.177,0.167,0.856
1806,78015,0.722,14.287,0.06,0.116,0.116,0.094,0.185,0.609,0.612,3.741,0.612,0.133,0.714,2.574,0.592,0.0,1.319
1807,78186,0.566,-0.557,-1.621,-1.058,-0.209,-2.406,-0.201,0.992,0.992,-2.766,0.653,0.272,-0.545,181.904,0.235,0.0,0.241
1808,78034,0.289,27.567,0.036,0.055,0.106,0.108,0.355,0.428,0.419,3.157,0.549,0.183,0.338,1.311,1.34,0.0,3.297
1809,78038,0.74,2.969,0.894,0.829,0.104,0.517,0.105,0.345,0.345,1.854,0.307,-0.029,0.769,1.72,0.193,0.0,1.137
1810,78050,1.912,-10.082883013420306,0.002,0.034,0.067,0.008,0.461,0.399,0.221,2.629,0.145,0.137,0.248,1.957,1.544,0.0,0.536
1811,15795,0.9592069949524183,-14.131,-0.079,-0.043,0.109,-0.42010901806070894,0.144,0.88,1.252,6.798,0.816,0.013,0.648,-6.09,0.47,0.253,3.857438108783013
1812,15775,0.9592069949524183,-28.358,-15.686034353749585,-15.471987031916925,-1.244,-0.42010901806070894,0.0,0.0,0.0,0.0,0.0,-5.248,-6559227240.681702,0.071,0.8067880899309279,0.18635358057792428,3.857438108783013
1813,78054,1.017,-0.779,-0.98,-0.891,-0.408,-0.594,0.245,0.007,0.005,-0.011,0.01,-1.034,-6559227240.681702,0.45,0.489,0.0,0.688
1814,78077,0.622,13.673,0.085,0.114,0.143,0.123,0.462,0.099,0.089,0.484,0.169,0.33,0.826,0.58,0.934,0.0,1.674
1815,78068,1.053,279.0,0.032,0.024,0.023,0.042,0.238,0.0,0.0,0.0,0.0,-0.346,-6559227240.681702,0.378,0.982,0.0,0.904
1816,78066,0.9592069949524183,-120.91,-2.866,-2.754,-1.178,-0.42010901806070894,0.657,8.66,11.448,-2.57,0.797,-0.698,-6559227240.681702,-1.375,0.714,0.0,3.857438108783013
1817,78091,5.216,14.0,0.194,0.389,0.206,0.092,0.219,0.009,0.008,0.042,0.12,4.269,0.941,0.069,0.432,0.0,0.247
1818,78081,0.171,9.929,3.127,3.607,0.109,4.991,0.195,0.657,0.654,6.676,0.858,0.088,0.999,2.199,0.219,0.0,7.403
1819,91402,1.614,10.205,0.049,0.091,0.098,0.058,0.232,0.195,0.189,1.506,0.375,0.206,0.486,0.623,0.76,0.0,0.579
1820,78179,0.446,-12.22,-0.081,-0.032,-0.035,-0.149,0.449,0.057,0.0,-0.687,0.0,-0.065,0.653,1.278,0.867,0.0,1.919
1821,78189,1.044,53.143,0.015,0.065,0.061,0.02,0.219,0.208,0.144,2.042,0.177,-0.034,0.819,0.946,0.751,0.0,0.886
1822,78172,0.911,-1.209,-0.125,-0.107,0.071,-0.353,0.448,0.333,0.332,3.11,0.435,0.133,0.595,1.139,1.469,0.0,0.71
1823,78170,1.387,5.922,0.124,0.695,0.07,0.074,0.111,0.529,0.529,5.723,0.6,0.344,-0.724,1.871,0.283,0.0,0.442
1824,78211,0.269,8.46,0.201,0.204,0.171,0.444,0.327,0.111,0.093,0.185,0.034,0.178,0.922,3.008,0.488,0.0,2.916
1825,78137,1.68,44.923,0.025,0.135,0.058,0.015,0.107,0.387,0.389,4.876,0.509,0.111,-0.643,1.248,0.359,0.0,0.523
1826,78156,0.768,82.267,0.029,0.147,0.097,0.023,0.196,0.271,0.268,2.253,0.592,0.284,0.765,0.617,0.523,0.0,1.79
1827,78213,0.784,34.0,0.042,0.076,0.075,0.043,0.31,0.0,0.0,0.0,0.0,0.233,0.812,0.23,0.905,0.0,1.415
1828,78840,0.418,11.173,0.069,0.103,0.096,0.096,0.59,0.363,0.36,2.67,0.472,0.189,0.8,1.189,0.787,0.0,2.051
1829,91128,0.894,-8.838,-0.361,0.065,-0.016,-0.105,-0.005,0.242,0.242,-14.227,0.604,0.307,-3.66,0.527,0.192,0.0,0.927
1830,88944,1.052,14.786,0.187,0.228,0.025,0.071,0.045,0.438,0.293,3.355,0.066,0.018,0.985,6.318,0.051,0.303,0.978
1831,15787,0.9592069949524183,-6.068,-15.686034353749585,-15.471987031916925,-0.79,-0.42010901806070894,-1.413,0.0,0.0,0.0,0.0,-5.59,-6559227240.681702,0.133,0.8067880899309279,0.18635358057792428,3.857438108783013
1832,15779,0.9592069949524183,-25.451,-3.78,-3.636,-0.244,-0.42010901806070894,-0.228,0.02,0.022,-0.07,0.012,0.425,0.948,1.904,0.069,0.0,3.857438108783013
1833,15658,0.383,-21.013,-4.602,-4.592,-0.428,-0.42010901806070894,-0.185,0.0,0.0,-0.041,0.0,-0.261,-6559227240.681702,0.07,0.041,0.0,1.969
1834,15694,0.191,377.966,0.007,0.016,0.033,-0.42010901806070894,0.665,0.0,0.0,0.0,0.0,-0.287,-6559227240.681702,0.191,0.983,0.0,7.036
1835,15786,0.9592069949524183,-17.523,-0.155,-0.088,-0.107,-0.42010901806070894,0.589,1.126,0.556,-3.847,0.24,-0.025,-6559227240.681702,5.213,1.304,0.0,3.857438108783013
1836,15780,0.9592069949524183,-9.097,-4.504,-4.417,-0.544,-0.42010901806070894,-0.475,0.028,0.029,-0.051,0.037,0.328,0.81,0.809,0.108,0.0,3.857438108783013
1837,15788,0.9592069949524183,-22.554,-1.227,-1.161,-0.283,-0.42010901806070894,-0.272,0.0,0.0,0.0,0.0,0.424,0.948,0.744,0.219,0.0,3.857438108783013
1838,15774,0.647,14.887,0.167,0.193,0.021,0.086,0.041,0.45,0.131,2.653,0.017,0.012,0.852,8.889,0.048,0.367,1.546
1839,15784,0.9592069949524183,-294.12,-15.686034353749585,-15.471987031916925,-0.542,-0.42010901806070894,0.0,0.128,0.091,-0.225,0.303,-1.201,-6559227240.681702,0.333,0.8067880899309279,0.18635358057792428,3.857438108783013
1840,81225,1.174,-22.25,-0.026,-0.006,-0.004,-0.036,0.578,0.003,0.0,-0.75,0.0,0.241,0.828,0.169,1.19,0.0,0.858
1841,78841,1.068,-0.625,-1.726,-1.286,-0.123,-0.801,-0.341,0.095,0.095,-0.437,0.172,0.342,-14.647,0.614,0.374,0.0,0.882
1842,86889,0.252,19.442,0.085,0.097,0.285,0.242,1.014,0.0,0.0,0.0,0.0,0.532,0.915,0.451,1.886,0.0,4.431
